filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
classical.00095.au,0.22754520289469768,0.013565916568040848,1800.7078431571479,1780.9422687322447,3426.854278281008,0.12435714674438854,-422.6054908362015,89.83272425828143,-18.717685266130193,37.79848940377586,6.008159885164212,4.15811875373855,-1.981775725082842,12.124464589885381,4.167507613738222,13.78876949715234,2.824422219753061,5.887097545423543,6.128175064044971,8.144629005566694,12.357587979330072,7.093214533130081,2.4143644941956985,0.7841784918800194,-3.4213684331501724,-0.7460985128806356,classical
classical.00031.au,0.3031593479295756,0.026815004646778107,822.2634339911334,1136.1422528831902,1433.449665459317,0.03945743336397059,-374.0323929119953,172.46891554547406,6.43684384139315,20.10563848609107,5.906853087809515,1.5660882830128937,-6.698415483592548,-1.1985406168575063,-0.279774611090573,0.324508652812905,-6.54110258825043,-7.307399142819493,-7.32657717011232,-10.21687771879345,-6.144977816002184,-2.427233126440831,-2.6700470716839617,-2.2851622287065,-1.155676064556146,-3.8141734279620536,classical
classical.00020.au,0.2690645431957962,0.038438498973846436,1218.2905079495242,1353.6162242191797,2295.177788040586,0.0698128809500774,-300.9376967948336,161.11115413826218,-24.244141774268545,27.965083637710233,-2.844829759496299,2.365663110437936,-11.248684678371696,0.21280805299969663,-6.822385966408162,6.087223511057767,-8.132076265144198,-1.808325039076499,-4.104601748924088,-2.0456682263052595,-1.596437319638906,0.6466478572547243,1.4544137127321135,-0.2210941647239297,-1.2920839859007747,-7.1005266198352865,classical
classical.00010.au,0.24501508718476528,0.0295126773416996,1497.19663930326,1570.5336251769952,2868.1493233601004,0.08621640987809598,-315.01273185345264,128.72961739989327,-28.923032379153987,30.837603472110207,-8.99513751421673,7.980528057652752,-9.847439161924465,1.4504841730041989,-8.96462331068089,6.0521973179294974,-3.3200492023390313,7.604282769354338,3.7933440071408504,2.9327298221244855,1.838371635905378,5.2083505705960365,1.0746674369977791,0.14240365363808732,-4.53604949289302,-2.303605293224453,classical
classical.00044.au,0.2521132186176995,0.017931727692484856,1181.0215862992002,1411.5926414076798,2031.9960461312403,0.07170553768382353,-402.2155387394222,154.0391034647309,-15.219432077637032,15.300229889985145,-3.0884772670194196,-3.190232482675967,-9.787203554546807,-17.31869013708789,-12.3077781084681,-7.907882621221344,-7.088667035806557,-0.2848248155537684,1.5523139499651841,-1.47211551702972,-1.7416349313426613,1.8519856068411544,5.0342854601135345,-0.7454250051838854,-0.13665892390278997,-2.858921649256772,classical
classical.00085.au,0.3096527536826928,0.0388885997235775,1525.6192929968347,1588.175467416939,2732.97514073989,0.09158788155476007,-246.1896271903319,149.4477374698576,-41.97700385299396,11.615731647491614,-10.285990993633504,-4.01375301134241,-7.139347329532309,-10.134029956304104,-9.42348362103891,-7.170180701450222,-3.150281778024068,-5.630423799247548,-2.5798813856415372,-4.52107493570112,-6.165346045668238,-4.970549887655571,-3.346553457570486,-3.3452758493309585,-0.6728254158766542,0.22149945237534432,classical
classical.00016.au,0.21920908834659472,0.0080107431858778,1054.4895874737006,1455.684587099021,1947.038226526219,0.04766448880127709,-482.67763245629925,154.8658039316807,-5.028833565939807,29.731905324678436,-1.8718459129321896,8.219090615754393,-4.765624393624398,9.654473427882841,-3.330428100491425,4.539550024236593,-10.095197116065517,-0.6557609699596165,-2.4498682463107024,-0.16845310069106675,1.862222187206811,3.4797667946099513,3.388825940299904,1.1157748971859371,1.2770167508937544,-0.6669139920497563,classical
classical.00067.au,0.26735339399925495,0.03168778494000435,1118.2275065852268,1702.174919595113,1993.6712778758708,0.046355350836880804,-413.5759925893345,143.42523464700372,31.34383677323029,14.031339140860581,1.5243762447321527,-2.291032157032345,-6.4788903039335795,-8.102931183956533,-5.924818660483265,-4.462898998505075,-2.783361132309963,-0.809472788990167,-1.2081398892545798,-2.380845832297941,-3.8103265691479113,-3.5154015579876674,-2.7125174434915604,-2.3857855559523378,0.622823741428118,2.667576504359656,classical
classical.00024.au,0.25334953377415353,0.06669565290212631,1253.1741159398432,1371.5282340741624,2292.91113508006,0.07164771490421827,-223.13293647091854,163.24033893383333,-34.404714853705926,24.170497152654907,-10.289188646345773,3.22783353421682,-12.86694533680557,0.7957751784490953,-14.274351245873808,1.66201863567891,-10.140787197113692,0.24663780566154,-4.5403354387190795,0.11014801329320523,-2.8664718668822498,1.348812490218175,-0.33678403485777525,-1.0594729759791923,-1.0947909976731756,-8.060088905662912,classical
classical.00043.au,0.19095671363637165,0.1154075562953949,1063.153305525641,1552.0890396261798,1610.948592147591,0.051040885618227554,-249.53380966925528,161.60558878390017,10.134590470421758,-3.079308747753667,-0.6013948975636734,-2.0767029074896493,-12.1903709419758,-8.603268701403515,-14.638803045532013,-12.051189513518745,-12.306465857024687,-7.175682071446275,-7.889322253560374,-2.0821002925298453,-2.9086135590604543,-0.859944471485352,-3.9728775668117073,-0.8835452584386131,-3.987475391150472,-3.885224839008601,classical
classical.00006.au,0.2614892978768399,0.033231887966394424,1372.8258066922585,1579.3098868178881,2737.933444091041,0.07292321739551083,-295.70288769942084,134.5350936968258,-22.44718383018226,40.74152708698589,-5.8770586572439445,9.267068274716799,-11.864938929471501,6.293622880961965,-8.860720875829273,4.400859612361901,-9.373816673124985,4.062370392664649,1.62809156829929,5.138569877632371,5.442816458590973,2.285078170034409,-1.8166679089292923,-2.9232301781028283,0.13503489950202688,3.1974363589056938,classical
classical.00055.au,0.1865637469690805,0.01305568777024746,1079.4489813722073,1388.5558976974628,1764.672662599168,0.059341288941563465,-484.0280493147699,144.1766478073502,1.3993088635310402,8.103261462075851,4.931988975332352,-2.3225600634658563,-2.747426349123069,-6.8370302311952535,-10.140659326370859,-8.057536506027997,-7.152664135479768,-10.565808429268818,-7.789401599591004,-2.957175995833888,-0.26142798266870904,4.301272466207765,5.296612585269162,0.1857968688204597,-4.530117866685417,-1.8724100229099827,classical
classical.00033.au,0.3039280260118729,0.012362544424831867,1128.2640221625,1375.873089355059,2165.7702372170083,0.05439309512867647,-429.08430393545865,120.75417980751197,-1.6857194177633157,17.954271764130617,7.736961670421291,-2.045432003364323,-3.9426776462481343,-2.5363291624965334,-0.5830618096347551,-0.7971209923258413,-9.051377243408021,-3.6858563189701417,-0.9777256034407715,-4.998318783208518,-3.8106700213841282,-2.4144220322250343,-1.8966308437398867,-0.3072191200678033,3.4196363301405164,3.145613900786159,classical
classical.00007.au,0.2765292107528116,0.04087373614311218,1358.918358314813,1516.2085229561187,2667.9005342371324,0.07314694998065016,-286.83842095739203,135.91944469511648,-24.437115907868225,36.6486436107495,-6.234456423590602,6.9540755247422235,-8.162779019391062,3.8393278559581887,-4.390524447804262,6.429920696392619,-4.1237421776563,1.5436681546601425,-4.346956916306423,-3.0189774057771386,-0.005314097608597662,5.652413318704195,3.4370099439194313,2.8309765811667753,1.097174449424444,-0.29430420208265895,classical
classical.00082.au,0.28279743349110176,0.04297604411840439,1415.0792102867356,1448.7435905958473,2489.5016129910023,0.08737929022349071,-264.03686214229646,142.14724844821563,-51.36072438971249,5.033838757462582,-20.262506797163564,-17.130109895967106,-16.068241848331525,-20.306544119974482,-15.035514680972055,-9.732967646481436,-8.395368056664742,-11.771165534580458,-6.878544417424116,-4.600869784421211,-2.051570384800913,-2.3752883665079576,0.9644729674268385,3.0212668828670357,1.3779570132232712,5.553212224903243,classical
classical.00046.au,0.3467975225620292,0.11512524634599686,1878.6445743423567,1964.9120078139788,3633.9863591149865,0.11161308170472137,-85.24346169512398,118.42889755430413,-31.47463608575232,20.28412147088861,-4.42111027479888,6.922971696541419,-10.95446304130961,-1.6243682001719277,-7.370241463829479,-3.0151171487966635,-4.4333765775332425,-1.4036739997177614,-4.247367073395415,-4.168933312564258,-3.9820214975186454,0.27539699811881,-3.393379997581913,1.6944512918698453,-3.6855269062842666,-3.439862216350437,classical
classical.00028.au,0.2629471904228456,0.06261681765317917,1313.6988926998818,1371.0499732024318,2397.0521720201236,0.08109777113970588,-228.91714656624248,153.9831207053573,-30.68881557092691,20.80639676154607,-6.085672746537076,1.1744190598913409,-10.787297901194833,-3.8875842723615905,-11.598485703911757,0.8836244130671403,-8.28228508201999,-0.7245343576356456,-3.1098046805998867,-3.4379352645707932,-2.6290292006339273,0.7191950707936611,-1.9736059789324634,-2.513512626172163,1.5714753532281236,-1.4848666807250084,classical
classical.00081.au,0.2669036999837227,0.016525525599718094,1213.8723064679195,1539.5569803150297,2163.5285841053114,0.06055896865325077,-374.7410913913811,153.8556578970393,-21.57473776096239,20.8465030043222,7.006253363548398,-3.949142725108317,-2.5223049025980893,-2.80880481977851,-4.284175825207112,-4.50685797403911,-5.767222891258233,-4.262547008287981,-3.8430529316430224,-4.578050788168744,-3.634757618054047,-2.2924845718038105,-3.1360942922450614,-0.22214840360035482,2.6310966708845536,1.8191584942971641,classical
classical.00034.au,0.2740457403003471,0.03892643377184868,1369.6275534158563,1465.9043702965919,2655.1172782023996,0.07356796028444272,-309.22638544943203,138.64907551934309,-29.71116244959495,33.62006857185019,-0.36660161735223,5.239733522156581,-6.327446328709298,3.2676806800712455,-6.717177367187288,-0.6966077176645001,-13.243365478650986,-8.522910968187116,-9.665677825287048,-4.2991508002350445,0.25418235150005825,1.0258867878918294,1.90587114365144,3.7182640608523534,2.555920013304671,-4.92879522641081,classical
classical.00022.au,0.2762923262713395,0.04790722578763962,1211.1999519830022,1367.0988729501762,2237.361470981279,0.06844629813273993,-278.74969547886815,160.0255020295293,-28.405503363375104,23.065286350097416,-2.6953419141857475,3.0144853481598233,-11.291869551891779,-0.508197781499713,-11.35939919540169,3.179764117774473,-5.102967632879479,4.33849791798943,-4.077256886075524,-0.16067544615747872,-1.6705968600292607,1.6425998521559952,0.9996063987776309,-0.7614826353361396,-3.8342712576399327,-3.5530588556885654,classical
classical.00059.au,0.28258672394088125,0.06916411221027374,1551.6471444255078,1651.3792059139419,2841.574484054518,0.09329951141640867,-197.13153657813166,137.37265057437236,-34.1901488857093,25.36375772859856,-5.278909202246634,-2.7750081406121585,-9.495563111496311,-7.604076476369177,-7.6497686302860055,-5.663428256647925,-4.38235225181324,-5.433878918100916,-3.5447952525391417,-5.669736700074668,-1.889413476731811,-2.8852639573138594,-3.4823248279006083,-4.024889900934452,-7.2947742227017045,-4.200939909204422,classical
classical.00098.au,0.2899787266101455,0.029108962044119835,1953.0485341566464,1865.8487584368072,3780.6271390649185,0.1234924505369582,-287.49530541599285,101.73614013601244,-35.372743311193226,41.28448857184375,-12.747253930064993,17.28848581377823,-13.978459430783793,16.312303591661504,-5.600776486971384,13.66430731908198,-8.79164044197665,-0.0549421403101346,-13.771115848395375,6.479974692759767,6.705735028525526,6.984978392760029,7.033379493566884,8.392609549790963,-5.6077990932522646,1.3788909757571375,classical
classical.00049.au,0.31158687295663184,0.12381207942962646,2224.870163945009,2274.309912015473,4467.431319387336,0.10944642813951239,-98.32329268270844,98.35693256295555,-20.491762425419665,18.81813842103508,-2.096720557620402,2.6635703396732926,-7.309946601133753,-3.586928039900903,-7.986065119779465,-1.9163091153969531,-4.727486671709372,0.6270757738329185,-2.591273010921378,-1.470525181696065,-3.1706499142794087,0.6576259061465103,-4.8163743387167886,-2.217761590059474,-3.8089797688314833,0.2337894310214517,classical
classical.00045.au,0.236279315242055,0.1386280357837677,1175.77635010945,1502.5811648255053,1901.213503622049,0.0622955416747291,-170.87168687030845,157.05333631957163,-21.972237940882437,5.248212231378129,-4.095150953843811,-3.685956471298023,-8.814517378234749,-4.855915431604671,-7.882416364279716,-5.411493835408395,-9.36836421582506,-6.620591487054955,-7.813977218482242,-1.4581608541123352,-3.597212508304932,-2.8627463699634474,-3.917558162071266,0.20200267012517129,-3.435176821199966,-0.8327044381181543,classical
classical.00078.au,0.22521197942744986,0.00663295853883028,715.1893204778178,1029.9915452537361,1037.2853943437983,0.04129340109810371,-552.0640633094026,173.39870323222524,26.355766590603444,14.1146139845472,7.252555006021543,-7.0876553828355595,-5.856010476154091,-10.340173081763023,-11.018617780047105,-9.193639100642695,-8.826016359200583,-4.929207099565323,-3.6504698094347776,-4.280855956413342,-3.457496571269246,-4.820615503512854,-5.682529020092992,-6.550562824978307,-8.210965811636488,-6.45384124303232,classical
classical.00063.au,0.22677479172796375,0.020157426595687866,690.0759016323168,1357.9930358443887,749.0621371904025,0.036054203753869966,-465.8814243602894,180.22627495929729,56.666090113535034,11.020666148397453,5.836132598960044,0.7331542110522946,-3.9678004796293305,-5.889532014188658,-8.465918061648727,-9.78887642354385,-7.695054782164409,-3.2577028253627858,-1.8623624745712362,-4.015224926532884,-4.108050425745142,-2.473332007222997,-2.356454967214889,-2.9898907723645145,-3.218618832934411,-1.708300169448303,classical
classical.00014.au,0.23408577815707446,0.03162187337875366,1279.6145776785577,1370.5741195078974,2389.5022176736647,0.0684731309258901,-324.59616691992335,147.8146841205518,-31.92285680708222,27.39476096463011,-4.490214117793756,-4.173857286661758,-12.577784441780565,-5.133749562644441,-7.733083877068489,0.8345273179753444,-8.187136492491657,-0.8302457335687792,1.0070838084724298,3.666312726297244,6.20483547485611,4.706806474445097,-0.04757524124598563,-2.340403291019586,2.2322047800048614,-0.5501905559744341,classical
classical.00057.au,0.25379293674789416,0.016777493059635162,1751.2714172256217,1929.8107584775403,3235.663767717202,0.09525792738970588,-367.16717502955123,112.84346287708918,-18.755440176461633,10.16841169632493,-1.6102495197794988,3.8075220576846003,0.9193493351239019,5.0650919515796815,-5.365445405163293,-9.519146607781055,-8.492281806523698,-1.7849532246632556,1.2987916090395266,-3.8683455644129965,-2.637812759967873,-1.0534902700836646,-1.2715235527408586,-2.5035372854849207,-2.5724723716640554,-4.062232257634432,classical
classical.00052.au,0.3879492114780825,0.055504653602838516,2411.938717521315,2436.3554414966125,4994.71146432977,0.12697013169988391,-186.39885958340417,86.6577316311588,-15.707338109100991,14.743797598232556,-2.2162293325689375,6.269822618278973,-0.8892011958566177,0.6652992953959004,-6.086888072381981,-5.21079259434124,-7.860584816659859,-1.7171626510542628,-4.707716858186802,-2.0587987204184883,1.4084772791600424,2.760478450702363,3.3013492249586727,3.1108609743575597,-4.410137469080429,-5.038042310472711,classical
classical.00076.au,0.2604831124597395,0.05885127931833267,1340.2706428191875,1538.935290859348,2521.9847499032508,0.07171347414376934,-238.5822363311016,149.78393665143378,-28.870045140785514,28.259255985271068,-0.7971581283728594,-3.9279169264187868,-2.1437024115222547,-4.342735857532334,-4.189805535190415,-3.4436224317282287,-5.770773269088172,-0.11647072005100809,2.5182723951939905,0.681765438724448,0.06846123224629407,1.705275095407911,0.6521809488237437,1.4684146707913055,-1.8314073141457765,-6.244635205577718,classical
classical.00003.au,0.23423604211109758,0.029449770227074623,1526.6470666771077,1499.5326169159782,2915.9740341706174,0.10895172213622291,-326.8648357903953,127.39130953210844,-30.596095667587885,37.4688014946649,-5.296102619548923,20.810871422368088,-1.7786440818474625,-4.604763388706004,-4.054472673466116,5.228941576266935,-0.6458982812789709,2.8076390891073006,7.252175826503558,3.9806389602149057,-2.389035481702863,1.4909682631607135,0.5834441692915715,-0.6105867773473813,2.334468556001417,2.6497422838881897,classical
classical.00018.au,0.23907887052773064,0.018684960901737213,1157.8898583070854,1320.769334487984,2181.97847254136,0.07066888484423374,-405.67381407599885,145.7073105401882,-0.8328105200905259,23.07400454305869,9.221291171535192,-2.649329608901828,-5.7474668513346785,-2.085039849280982,-0.6423527105064514,6.762438456741644,2.804330022570515,2.4406665687658164,5.080262274018625,2.3873983600342554,1.8681993223444209,2.4992955664436276,1.5197645108918667,-2.2637467637471516,-1.4423908433191543,2.613459964303797,classical
classical.00047.au,0.25857228884109024,0.009497740305960178,1173.6583080518985,1517.28538449701,2082.5040740494387,0.06632537369388544,-436.8371647668625,154.14596741429446,-19.881851593880715,20.19421629912689,3.159222912624478,0.4448080695986118,-6.536028793717638,-4.605622057660554,-10.060337069402348,-6.152646993564772,-4.532687773099322,-2.7832747919930445,-5.234963211514163,-7.386918212957688,-6.9927917929404,-3.200489920451483,-0.3587164790681171,2.2178169955945717,2.568618352988593,4.471459545268022,classical
classical.00048.au,0.2965467697430653,0.16094383597373962,1515.5620851292708,1642.2011678894871,2770.9165779798764,0.087271581124226,-123.81389025782191,148.48594073526027,-21.53865665078338,17.440881513509982,-1.4277240865208987,4.178464519569967,-6.992981418682578,-5.0811753588188475,-5.793177926041923,5.041861207933863,-6.246159342671475,-1.9727548609207322,-0.9710609132667034,-2.4521576617268903,-4.320482792532594,-0.8659634352153663,-4.714952996219237,-2.2298333109237354,-5.1324302794015875,-3.2150636626330877,classical
classical.00097.au,0.22232406113703715,0.03672708570957184,1494.115744483692,1670.92444773489,2780.841517965122,0.08592124915344428,-280.6950578775426,122.7286245918568,-14.389363070498614,26.855835705047337,1.3561696635264981,5.990099160752837,-13.104041468024988,3.3745005278440647,-11.545339763847865,5.199524575924526,-1.0487467912601467,2.7539123126677776,0.05728049669559384,1.3524734737046857,1.5121087003286813,-2.2178354471625568,0.7808485353528825,-3.96554361418663,-9.139270547800413,-6.930954909473839,classical
classical.00019.au,0.28401762281793036,0.00799312349408865,1184.632142061296,1525.0447373783763,2289.4528226586685,0.057591488486842105,-475.8490664304855,141.52058266954393,-8.481039751996283,33.996676527789624,0.5306302549960346,6.045521913234248,0.02526149745382844,9.534500448701303,2.1618293305535508,7.085843516097816,-8.051203531057544,-0.10129267444211887,0.7938696508657332,3.8733085790930923,5.313763010233325,4.670820559493595,6.868613278933455,5.391766810013894,1.0472854249710555,-6.492128113003358,classical
classical.00056.au,0.31289954089595506,0.18993660807609558,1680.0882644413368,1706.919815911316,3077.806388925842,0.09672579455301858,-81.10374221373753,129.10279099540648,-42.53853885190151,33.17805943187786,5.659307589470753,-6.4021661198453375,-2.2650599629075785,7.372704037953334,-18.718641194771532,2.5008825209502534,3.786016018368979,1.9346383982617505,-10.066493143668808,0.9445499839326608,-3.573205836059505,-6.168348950243838,-8.03339085067424,3.7758747095571965,-5.029608594709538,-0.8535124840456046,classical
classical.00068.au,0.2572746844997553,0.05739738047122955,1559.7218519280827,1615.769538442078,2812.832991183727,0.09520237217008513,-234.3976774212844,130.26876584592532,-39.54861722130814,19.338033059273265,-6.797016857130756,-5.126454677416391,-3.70948223504444,-4.035499860661922,-5.070611953702203,-1.3675254660138603,-7.736359292002755,-4.381911511272465,0.46523999886659395,0.7851373657019338,5.458493945421654,8.77755007938364,7.040208431995842,2.4162287070562702,-2.3063124132401094,-0.24226231497844086,classical
classical.00050.au,0.2861587315148052,0.007970526814460754,1170.0747483361945,1595.535984594608,2360.219061411571,0.049492898002128485,-449.59559710718855,151.50777708057137,-12.74792686531573,44.27062033440701,6.237075700010102,4.049765919354138,-1.4823328621349976,-1.6196426257092789,-2.491078567475558,-4.2907894049387085,-9.658143251892723,-1.3399946252444939,0.1514047495730521,3.733019476896727,5.286010907761468,1.2054171612575983,-2.303857753167418,-4.123120889043565,-1.815835687343322,1.2345289878699601,classical
classical.00088.au,0.294134905374451,0.028241822496056557,1302.6624548505915,1455.251726418481,2347.185806888545,0.07053623258513932,-299.7755313115119,157.33685850986942,-37.35420931187298,15.771008381306018,-5.74981701304324,-4.457769193637549,-6.815905375766043,-10.737252083989365,-9.883400015205902,-8.153300979819287,-5.417673363077404,-7.837649527136983,-2.732071341987492,-1.1082359782756523,1.6503443208562962,3.6421787488753825,3.0843686131468258,0.10920495187866092,-0.7951717594830251,-2.7380047824961733,classical
classical.00091.au,0.22373830597598895,0.04474571347236633,2192.798091164326,1911.9860367064261,4066.4670772965846,0.1524378537393576,-251.31345008515257,88.7251524866431,-41.76719192051399,37.919784231731505,-12.023973282587168,21.637851160181334,-5.854144966696019,25.725730697536658,-5.196482458867712,14.300962722203007,-7.561344840373886,10.469501102151458,-4.921158338582165,5.283192035525159,0.30772698965352674,3.319732853380535,1.2613325971452274,4.767062964901043,-2.0763031225722854,1.1289669591509925,classical
classical.00054.au,0.3194681207720477,0.17542141675949097,1712.4460758864268,1607.5340769983825,2833.4578664679275,0.11627820844620743,-106.19179611556925,127.37362546243271,-45.291436007622124,31.27167434419794,4.311937401669913,-5.068769227556796,-16.118931655532464,14.687397528203652,-7.90438914603479,-1.2197800795768554,2.9905048758232327,17.461090061223057,-4.073547669633514,1.7817732195400622,0.5986868779570891,4.610257747363964,-9.984091887934472,-3.3434888635916895,-3.0997669392483975,1.911288078204625,classical
classical.00015.au,0.21658367465267556,0.011433194391429424,1371.5609989669474,1562.1588995925958,2620.2841555001937,0.07575237640286378,-449.5371145979837,124.95545907980326,-19.87163108831985,27.514560539857698,-5.7687565183591065,2.2000355580735933,-6.575344089810321,10.60886559673218,3.3658002165971563,14.39861541686936,1.9919393552988702,5.253876046778245,4.41505976662207,5.061342917310346,7.178780343635182,6.201670161550509,7.162364457943562,3.8378608347162007,2.601998613989018,4.9400629006671934,classical
classical.00011.au,0.24305636777760317,0.02150547318160534,949.4608319703761,1112.2454130054753,1695.881411903783,0.06072601223877709,-385.24685745173616,177.25679043579134,-9.321696929665586,24.377340637970693,5.833107779723579,-4.560812234519354,-6.349944307325203,-6.982059930256476,-4.130705978965184,3.851764771309395,-0.35561985181406225,-0.9341363380216864,-3.658646959697381,-2.1045591987213266,3.6465399125095375,0.7222490459714982,-1.2262982394323243,-0.7474158781590926,2.79586486422079,1.554177299819905,classical
classical.00040.au,0.2505864517403995,0.019744932651519775,1396.6912386576882,1525.3480955162795,2652.725625997726,0.0726431737374226,-358.6338939274449,129.0925535119176,-30.40317972901088,19.88711482363412,-10.3851486036645,-0.6507226569375489,-10.60776687026547,1.5449035530549706,-3.9749872217713773,1.8642585129261042,-8.841996782489366,-7.168083311714834,-8.213491933579798,-5.940116839078145,-0.11321668545210384,4.2803451103414565,8.969017495963058,12.80198792480831,14.686910239353983,11.511354788934359,classical
classical.00094.au,0.3690083399148549,0.013995526358485222,1424.0137458217055,1696.938575798226,2927.3072989732486,0.07015490458107586,-385.75768586715634,128.63866257202457,-26.736025113943708,39.483501975433015,-2.1764460920155297,16.760004639082315,-5.731489716197751,14.721900597321046,-3.092115022175294,12.305302219569292,-5.894019989459621,2.7837795619554995,3.671495969964042,10.918803643198416,10.536646286293651,9.914707465491947,6.10759758745161,3.5301012078836127,-3.320011465515563,-3.6745706733736934,classical
classical.00066.au,0.18703242600552045,0.03173135593533516,794.9184861016782,1295.6894515844415,1007.277242465654,0.04503222958591331,-429.34623722956087,175.15426728174404,31.903710627161658,4.270010623444943,1.0521850758921318,-5.77080925613692,-9.479317980480003,-11.282057170631537,-10.581429046973538,-8.662842868603567,-6.334779173241377,-1.680827171381118,0.8209652286054319,-0.18507836277384826,0.03162607343892711,0.20613195265740064,-1.8470327366954007,-4.420416953705007,-4.973250266430207,-4.604227459544344,classical
classical.00093.au,0.22694791218362242,0.08252697438001633,1623.8593881098127,1551.6274336122917,2732.316811387384,0.10825822670762383,-207.34627988916,117.60168578736035,-41.395344174330376,13.248821416788736,-1.6777153590169454,15.51396656571972,-10.356033766981245,-1.8705038338627857,-12.746047016360448,7.013280776545666,-0.7721614115816691,2.0636386473026396,-8.267795129078744,-1.4698228129244189,-7.082920630125623,0.9357011607210006,-5.540827593709274,-8.498916692304043,-1.4860441198405492,5.382281589208161,classical
classical.00079.au,0.2176269911932264,0.018847767263650894,789.6016070365972,897.9943189328015,1158.4513283366389,0.05211230771091331,-437.5572833829655,171.02712259314458,7.378997301361057,-3.129031471374812,0.7910538156219017,-11.140400621787554,-12.525170125095384,-6.894892371000877,-5.841103854225268,-8.446661203852194,-8.470935072238504,-8.33027544754365,-7.3735765926937855,-6.733350814241353,-6.086332232342657,-7.057519224388558,-6.649798074594805,-4.292587932770341,-4.405682414736029,-4.917366480617425,classical
classical.00032.au,0.28313388341844414,0.008045235648751259,792.8999210790028,1205.2704701829189,1207.567698003338,0.03658178937693499,-498.58411372200436,177.51991617079267,11.20583976283698,27.645544725081656,-2.8339873721294415,5.101153023149258,-6.605435121218775,-1.060355180769028,-4.152252699418329,-3.053446287692033,-9.906495010947404,-8.566302219839637,-9.185145326588795,-11.93079221371234,-9.190084173742274,-10.897356412445294,-8.853785053597523,-3.932598268230801,-2.391122391564819,-2.3027064851590113,classical
classical.00013.au,0.23211412889809035,0.03174157068133354,1388.0349951135427,1456.1845866422443,2598.7509523751937,0.08088953354779412,-343.1103400228506,140.10423716674882,-20.91519483156211,32.33650833136512,-3.6888776050644076,2.937928060785358,-10.672708640088338,0.31662778192621577,-5.786782423666991,7.689375083825193,-3.672480038716695,2.562069260660871,-3.4983063449647633,-2.2455388920482293,-0.8378538653623683,0.8879832573327071,0.4820375920327654,0.9470710940484187,1.8641637645656277,-0.6378701309632786,classical
classical.00009.au,0.27047823949334804,0.023797711357474327,1216.2937624027427,1582.8015509670101,2560.2595184609618,0.05627025686919505,-356.14220052233316,139.80578982462671,-6.27847650981477,43.176288119609914,-8.859080611422598,11.042576839829884,-8.37395726476173,4.415755272471169,-8.290997997620792,8.67696976566662,-8.138158064063344,3.4242932898171747,-1.4383344398216655,-0.4194725013499441,-1.7267187523408671,-0.2836314682573225,-0.6535376903682295,1.1605482296759868,-0.6248408244573321,-0.2575315811426993,classical
classical.00004.au,0.22317080088601587,0.04229988902807236,1705.7046109371424,1646.2929709871441,3175.7391300732875,0.1128666644494969,-259.90997618019475,118.9392889477839,-35.611851398496306,31.977636321781432,-16.529281126019068,10.622128021266978,-15.651277093433492,7.435393944205708,-5.812290547921404,8.267929742921407,-18.012740418937828,-1.1968328697170894,-6.347265454649282,2.761451536785582,-2.5925736525537704,4.38480667953844,-4.13689494731383,-4.779474008883858,-4.772360214298289,-4.60832248907136,classical
classical.00092.au,0.18116113915082585,0.0841551423072815,1807.4611780311006,1439.02656635677,3071.923091168005,0.13095801385932662,-299.6718529905982,103.6690699851998,-27.64827926369669,51.02044975458857,12.291650446285148,16.507968189693994,-10.935733462958364,-0.8987033378303182,3.839399385976159,12.954079247410942,-12.395878151146645,2.455285016681174,5.183694316632266,-0.7331937832653759,-0.6110289011383827,-1.1951193011932169,5.918663797496541,9.809741995189045,-2.6670446381347674,-3.084350476297183,classical
classical.00038.au,0.2944101425092494,0.044319286942481995,1279.0416614368514,1339.0723988523537,2376.66062865833,0.07583589819562693,-276.0433564371465,146.37161991053964,-36.57127502057865,24.187742516753335,-2.5392823573620915,-2.1773953335717358,-13.293068564501867,-6.52578650795959,-9.394073042864946,-3.120773589924972,-11.531569370475633,-4.190681573174051,-1.677290617674691,-1.52068684888044,-3.1979536620584046,-1.7684536973237646,-2.23890060676724,-3.5243190390903436,-2.9946826780872065,-3.303548504919688,classical
classical.00069.au,0.2366658041906498,0.02916662022471428,1349.415927727444,1522.6843015398392,2443.6185571062306,0.079280321812113,-321.1968465070126,136.30560958885152,-28.311378194503614,31.041760817890417,0.5607446928516095,0.223598152865752,0.6565997679627587,-1.3185242731387892,-0.04185105174411966,-0.42078137836157187,-6.193747887673255,-0.16091912759294172,-0.48144858352562475,-0.7482588954307664,7.478552268127522,10.980685003272075,7.842622000306988,4.329039154669187,2.988217679380916,5.856143242532448,classical
classical.00090.au,0.21581267748775504,0.023866184055805206,2172.340940607677,1883.2585657082163,4066.550410126016,0.151986231375774,-326.28092709448185,85.92119292953626,-42.98763850765279,31.841543120731863,-19.572506160290576,9.99443250901125,-16.459342635499212,10.003571890161876,-8.595387586541255,25.50846430502583,6.536586425614553,16.398617304052674,3.505810897140911,9.588158510399566,5.921453162020809,9.285932017038094,9.968676328886573,9.201811023280646,2.8012008139719096,-5.379816183298339,classical
